"X","Y","theft","hour"
-122.418110537872,37.7858627664608,"FALSE",22
-122.422857719558,37.8054440413944,"TRUE",12
-122.449025394268,37.7144728497741,"FALSE",20
-122.459145575748,37.7178575539741,"FALSE",0
-122.40525970817,37.7764104251537,"TRUE",1
-122.423976570125,37.7510881880624,"FALSE",16
-122.433030311668,37.7973462529678,"FALSE",14
-122.439065944959,37.7442774766877,"FALSE",8
-122.416948565876,37.7804689268479,"FALSE",16
-122.37337604924,37.7297692117678,"FALSE",9
-122.388575930781,37.7591946530037,"FALSE",13
-122.414240098268,37.7548880080082,"FALSE",16
-122.41720963943,37.7900459017168,"TRUE",16
-122.43174723,37.7494248005842,"TRUE",10
-122.475484629626,37.7383655655476,"FALSE",16
-122.432054581863,37.7254869312371,"TRUE",22
-122.406508487003,37.7803313209065,"TRUE",12
-122.429628791653,37.7930984055829,"FALSE",20
-122.425300930134,37.8050769933248,"TRUE",16
-122.420910301145,37.7376101085027,"TRUE",10
-122.414302052544,37.781863316866,"TRUE",12
-122.412143310586,37.8067579023106,"TRUE",13
-122.39164888422,37.7920052450737,"TRUE",12
-122.426955631709,37.769247063207,"TRUE",20
-122.414269361877,37.7842081124308,"FALSE",22
-122.416732163096,37.783465567448,"TRUE",17
-122.390531404145,37.7806070798477,"TRUE",18
-122.39863943141,37.7852440203445,"FALSE",17
-122.397970821343,37.7759414270577,"TRUE",10
-122.430796404596,37.7693018391199,"FALSE",16
-122.403404791479,37.775420706711,"FALSE",7
-122.450709919144,37.7695262270693,"FALSE",16
-122.435563016294,37.760801062884,"FALSE",15
-122.502476627077,37.741858675484,"FALSE",19
-122.408568445228,37.7887594214703,"FALSE",5
-122.407633520742,37.7841893501425,"TRUE",15
-122.403980132448,37.7964121687875,"TRUE",22
-122.469906688039,37.7836161897605,"TRUE",20
-122.411359138357,37.7764944808779,"TRUE",21
-122.403433976322,37.7811617395427,"TRUE",0
-122.406941270083,37.7806787734071,"TRUE",1
-122.415508242782,37.7816542806076,"FALSE",16
-122.40867573409,37.761791195706,"TRUE",23
-122.440383635898,37.7713219755505,"TRUE",13
-122.400154452036,37.7354438579461,"TRUE",3
-122.411279189969,37.7715785765043,"TRUE",19
-122.403404791479,37.775420706711,"TRUE",9
-122.436877698954,37.7653773945132,"TRUE",11
-122.40865661986,37.7974686241104,"FALSE",19
-122.434549966641,37.7364767222146,"TRUE",16
-122.403404791479,37.775420706711,"FALSE",10
-122.415196324015,37.7968030422604,"TRUE",17
-122.407413025963,37.7874074125228,"TRUE",14
-122.418777811843,37.8065668353152,"TRUE",20
-122.419101058487,37.7584120495369,"FALSE",17
-122.407367284626,37.7259708306181,"FALSE",10
-122.419671780303,37.7650501214714,"FALSE",13
-122.392791521307,37.7934607105517,"TRUE",14
-122.4959708572,37.7720291662959,"TRUE",15
-122.469358835309,37.7143059429287,"FALSE",12
-122.408195421597,37.7536414673004,"FALSE",12
-122.406817843184,37.7971943093664,"FALSE",0
-122.38435769838,37.7324996437285,"FALSE",13
-122.419157628376,37.7826355741468,"TRUE",7
-122.440174120894,37.7909160142599,"TRUE",2
-122.490231285838,37.7817735279486,"FALSE",19
-122.456215207322,37.7228856298138,"FALSE",15
-122.44827840533,37.804271887891,"TRUE",16
-122.416294726573,37.793892707808,"TRUE",21
-122.504952144418,37.7762844361761,"FALSE",15
-122.415448759562,37.778293520129,"TRUE",21
-122.417955821717,37.7578801214437,"FALSE",21
-122.435187699349,37.7626702770872,"FALSE",21
-122.443123395879,37.7886192271182,"FALSE",0
-122.426955631709,37.769247063207,"TRUE",16
-122.412320907436,37.7807642254398,"FALSE",10
-122.440375167502,37.7789754234886,"TRUE",23
-122.430424955334,37.7807160084989,"FALSE",19
-122.386957143315,37.7490894804133,"FALSE",11
-122.425804925314,37.7908727425161,"TRUE",21
-122.42037536822,37.7848006211991,"TRUE",9
-122.401626749052,37.7787814951252,"FALSE",18
-122.403404791479,37.775420706711,"FALSE",13
-122.440479352533,37.8007918320926,"FALSE",9
-122.404058763553,37.7912430097624,"TRUE",19
-122.421667086071,37.7828419848131,"TRUE",20
-122.510125981938,37.7821214978889,"TRUE",13
-122.418408871216,37.7675484464646,"FALSE",0
-122.420402463683,37.7891643767731,"TRUE",18
-122.400517100596,37.7963438994583,"FALSE",14
-122.411595216432,37.7494360392756,"FALSE",22
-122.419486234049,37.7887480806774,"TRUE",21
-122.407413025963,37.7874074125228,"TRUE",19
-122.393899262895,37.7903017795584,"FALSE",15
-122.419225511064,37.7917052017931,"TRUE",12
-122.417392830341,37.7909741243362,"FALSE",5
-122.451864552609,37.7693505381832,"FALSE",8
-122.430733959523,37.7635517135417,"FALSE",17
-122.466018719921,37.7743136996811,"FALSE",10
-122.414576897,37.7894768075723,"TRUE",7
-122.419827929969,37.7666737551881,"TRUE",10
-122.422713876818,37.775244832582,"FALSE",9
-122.402930032237,37.7686481017534,"TRUE",9
-122.408403859899,37.7882933915158,"FALSE",12
-122.41965834371,37.7642205603745,"FALSE",22
-122.482591965523,37.7801881443222,"TRUE",13
-122.411259228464,37.7897894219545,"TRUE",2
-122.414953043045,37.7765019124574,"TRUE",19
-122.419827929961,37.7666737551835,"TRUE",23
-122.392643753605,37.7367848800513,"TRUE",19
-122.388395910426,37.7382906884529,"FALSE",19
-122.412320907436,37.7807642254398,"FALSE",19
-122.418580508889,37.7881906054546,"FALSE",12
-122.407244087032,37.7865647607685,"TRUE",19
-122.410519781929,37.752766726673,"FALSE",21
-122.415196324022,37.7968030422375,"FALSE",22
-122.404280402051,37.7294531060335,"FALSE",21
-122.432680942926,37.782821449014,"FALSE",16
-122.410774214375,37.8084350175869,"TRUE",15
-122.433196416882,37.7594445682563,"TRUE",0
-122.46805523423,37.7592694049673,"FALSE",22
-122.406825183678,37.741054981526,"FALSE",17
-122.421057854839,37.7665987781478,"FALSE",17
-122.408431861057,37.7887772719153,"TRUE",13
-122.411156854389,37.8059786528897,"FALSE",0
-122.451904398893,37.7452993390303,"TRUE",23
-122.426955631709,37.769247063207,"FALSE",12
-122.458863030969,37.780273780587,"TRUE",22
-122.435573154199,37.7609106220681,"FALSE",18
-122.395251009931,37.7553443519568,"FALSE",20
-122.410135236377,37.7841889075267,"FALSE",21
-122.425221057967,37.8055600294296,"TRUE",10
-122.392899681522,37.7289040677766,"FALSE",19
-122.466204667893,37.7725405391593,"TRUE",13
-122.380089894613,37.731401166021,"FALSE",9
-122.412846392511,37.7517592755797,"FALSE",19
-122.406106873234,37.7270363076323,"TRUE",19
-122.407244087032,37.7865647607685,"FALSE",15
-122.484666330998,37.7191895425338,"FALSE",22
-122.403404791479,37.775420706711,"FALSE",15
-122.399581796572,37.7942621172345,"TRUE",13
-122.43792838007,37.7193276406568,"FALSE",19
-122.414650419926,37.7750196452844,"TRUE",11
-122.422199444836,37.8064351103011,"TRUE",18
-122.419919493342,37.8076403511907,"TRUE",16
-122.480858470106,37.7155492963432,"TRUE",23
-122.417970141118,37.8022023203709,"TRUE",11
-122.416916142188,37.7843944492068,"FALSE",11
-122.413069926397,37.7820204255866,"FALSE",11
-122.407244087032,37.7865647607685,"FALSE",14
-122.417488323639,37.7651818039906,"TRUE",22
-122.457441212767,37.7098427794823,"FALSE",4
-122.407244087032,37.7865647607685,"TRUE",18
-122.388416108229,37.7191956969734,"FALSE",1
-122.420747467177,37.8075877427735,"TRUE",10
-122.408394325629,37.7154712347329,"FALSE",13
-122.417265053145,37.807073051215,"TRUE",16
-122.407049542301,37.7983399167576,"FALSE",21
-122.386775025935,37.765377517215,"TRUE",9
-122.434558974681,37.7924709855946,"FALSE",12
-122.404956956375,37.7851178563953,"FALSE",16
-122.379553582499,37.7311103921772,"FALSE",14
-122.472072620471,37.755238212322,"FALSE",10
-122.435649794056,37.7435705564616,"FALSE",9
-122.403404791479,37.775420706711,"FALSE",8
-122.42947985807,37.7611664755886,"FALSE",2
-122.492371434343,37.7806900708609,"TRUE",11
-122.445402762762,37.7793988692248,"TRUE",20
-122.402409383784,37.7914515276536,"TRUE",12
-122.416199204502,37.7891587712961,"FALSE",21
-122.394251231901,37.781198014159,"FALSE",18
-122.426912958134,37.7517914241541,"FALSE",18
-122.423001696251,37.7649050761616,"FALSE",10
-122.400302421513,37.7777992290419,"FALSE",16
-122.402415430436,37.7246068427619,"FALSE",15
-122.461125417944,37.7656821711069,"TRUE",22
-122.42540353319,37.8013130714495,"TRUE",12
-122.419858277339,37.786137125238,"FALSE",1
-122.386775025935,37.765377517215,"TRUE",15
-122.416817773116,37.7515327622359,"TRUE",9
-122.412990485646,37.8067086804537,"TRUE",17
-122.431437121772,37.7849665704308,"TRUE",10
-122.47751510006,37.7344732885147,"TRUE",8
-122.41733258259,37.7635718955893,"FALSE",20
-122.499626599053,37.7625670820977,"TRUE",19
-122.410774214375,37.8084350175869,"TRUE",13
-122.40821299146,37.7310127421949,"TRUE",18
-122.413069926397,37.7820204255866,"FALSE",11
-122.407538332319,37.7657827544276,"TRUE",16
-122.410509258795,37.7860432222992,"FALSE",13
-122.417368206741,37.7905094151595,"TRUE",22
-122.406958660602,37.789434763004,"TRUE",11
-122.416916142188,37.7843944492068,"FALSE",22
-122.417340533228,37.7823798970477,"FALSE",21
-122.415885065795,37.7835160563924,"FALSE",18
-122.412984332614,37.7517507874824,"TRUE",12
-122.40468540987,37.7706290272637,"TRUE",13
-122.443916768162,37.788108843782,"FALSE",5
-122.447305498159,37.7984582269324,"TRUE",14
-122.426376679529,37.7372618833144,"FALSE",16
-122.466204667893,37.7725405391593,"TRUE",15
-122.422392197372,37.7819848657382,"FALSE",7
-122.406034753134,37.7969469304359,"FALSE",14
-122.41443315507,37.7846576329026,"FALSE",13
-122.397289049347,37.7313199830724,"TRUE",19
-122.505745244031,37.7743752238446,"FALSE",1
-122.412999075009,37.786277459166,"FALSE",14
-122.410549321729,37.7483157742907,"FALSE",10
-122.416893710739,37.7842860480389,"FALSE",16
-122.416192700509,37.718510177529,"FALSE",12
-122.419884939457,37.7782510832412,"TRUE",18
-122.463900781413,37.7722601618087,"TRUE",17
-122.407222440955,37.7864562588009,"TRUE",11
-122.42968749628,37.776975788523,"FALSE",22
-122.412826648024,37.772811562575,"TRUE",19
-122.400799947914,37.7799338672319,"TRUE",19
-122.407845374111,37.7850943210103,"TRUE",17
-122.417144802399,37.7121502932531,"FALSE",14
-122.449958075222,37.7658000842636,"TRUE",2
-122.404270179486,37.7844788538745,"FALSE",12
-122.403404791479,37.775420706711,"FALSE",12
-122.467514101015,37.7658764339156,"FALSE",2
-122.414953043045,37.7765019124574,"FALSE",23
-122.411584193034,37.7486195212612,"FALSE",22
-122.434485055659,37.7754165687704,"TRUE",18
-122.418382008607,37.7832583770949,"FALSE",17
-122.453098637604,37.7810185103198,"TRUE",18
-122.401968361773,37.7356138034783,"FALSE",15
-122.4192494947,37.7489737561703,"FALSE",1
-122.408384275542,37.7878271137225,"TRUE",13
-122.437797231259,37.795897532517,"TRUE",4
-122.387571306252,37.7605499565144,"TRUE",18
-122.42465342762,37.7357232809376,"FALSE",19
-122.432951589917,37.8050520228881,"TRUE",16
-122.452839772389,37.7745145380854,"FALSE",12
-122.471537718172,37.761938745419,"FALSE",13
-122.42355991561,37.775795803337,"FALSE",11
-122.392612471936,37.7226578217429,"FALSE",15
-122.408040474858,37.7864094033618,"FALSE",22
-122.423426456738,37.7794522139925,"FALSE",19
-122.489713969124,37.7339497680852,"FALSE",10
-122.394438859914,37.7364438996732,"FALSE",20
-122.475647460786,37.7285280627465,"TRUE",17
-122.417144802399,37.7121502932531,"FALSE",17
-122.448784993293,37.7100863455673,"TRUE",12
-122.428245242312,37.7820044139073,"FALSE",7
-122.40642786236,37.78710945429,"FALSE",15
-122.388798895151,37.7375755833256,"FALSE",13
-122.458598380261,37.7774796643407,"FALSE",1
-122.464479954204,37.7152272237158,"FALSE",12
-122.41965834371,37.7642205603745,"FALSE",23
-122.410405602135,37.7787841486033,"TRUE",14
-122.408337388509,37.8062216124785,"TRUE",17
-122.449369206214,37.7914881467544,"TRUE",20
-122.466204667893,37.7725405391593,"TRUE",14
-122.421550176461,37.7621307247611,"TRUE",22
-122.481305019184,37.7474613181905,"FALSE",9
-122.394243989326,37.7254774122474,"FALSE",19
-122.487429256289,37.7800894126441,"TRUE",10
-122.401968361773,37.7356138034783,"FALSE",8
-122.389831629821,37.7319385163154,"FALSE",8
-122.422175829525,37.7983109408384,"TRUE",11
-122.415858343095,37.7830505366842,"TRUE",9
-122.425110613231,37.80414615262,"TRUE",10
-122.423803001909,37.7615655928091,"FALSE",20
-122.41499891318,37.7708946575771,"FALSE",21
-122.420755115779,37.7720182186828,"FALSE",13
-122.411071423064,37.7817511307229,"FALSE",16
-122.41076876635,37.7832145189783,"FALSE",19
-122.452949003814,37.7663741221886,"FALSE",20
-122.393174162423,37.722036232083,"FALSE",11
-122.414634473592,37.7525276230522,"TRUE",15
-122.421886357981,37.7649178909424,"TRUE",21
-122.428151140162,37.7857828233879,"FALSE",13
-122.407702149718,37.7706967930865,"TRUE",12
-122.449450131736,37.7359284679934,"FALSE",4
-122.419777630608,37.7948130982965,"TRUE",7
-122.417146843836,37.781446350134,"FALSE",3
-122.399154429147,37.7951616422936,"TRUE",18
-122.410135236377,37.7841889075267,"FALSE",11
-122.462145213369,37.7579474132621,"TRUE",22
-122.410774214375,37.8084350175869,"TRUE",21
-122.403404791479,37.775420706711,"TRUE",15
-122.412563218508,37.7857850619382,"TRUE",10
-122.468838709176,37.7151954280475,"FALSE",21
-122.409529913278,37.7657184395282,"TRUE",11
-122.421075683049,37.7650214487124,"FALSE",9
-122.414010814727,37.7866770011071,"FALSE",9
-122.412075501697,37.7916201314541,"TRUE",21
-122.407149304657,37.806426731679,"TRUE",8
-122.389865610332,37.7371699446203,"FALSE",16
-122.406401668335,37.7866144613366,"FALSE",18
-122.414016735122,37.7102139757025,"FALSE",20
-122.509895418239,37.7723131976814,"FALSE",0
-122.483772806645,37.7333262645575,"TRUE",16
-122.407845374111,37.7850943210103,"TRUE",11
-122.407633520742,37.7841893501425,"TRUE",12
-122.407999186749,37.7778241673064,"FALSE",18
-122.407612885387,37.7884486019705,"FALSE",13
-122.426228446916,37.7630312947078,"TRUE",15
-122.467244523327,37.7405957499546,"FALSE",16
-122.410985121891,37.7363241269838,"FALSE",18
-122.394843884059,37.7796643336356,"TRUE",20
-122.423227151585,37.7948173520031,"TRUE",15
-122.403404791479,37.775420706711,"FALSE",16
-122.388379873919,37.7833104067015,"TRUE",15
-122.426955631709,37.769247063207,"TRUE",20
-122.399264458603,37.7329261536523,"FALSE",16
-122.412784096502,37.7848656939526,"FALSE",21
-122.411359138357,37.7764944808779,"FALSE",2
-122.390971734551,37.7340152180723,"FALSE",23
-122.420172777466,37.7303684361258,"TRUE",23
-122.421734189838,37.7882961275539,"FALSE",18
-122.466504397113,37.7662014296859,"FALSE",12
-122.411987643595,37.7850226622786,"TRUE",10
-122.42258112165,37.7829192180689,"FALSE",8
-122.412731073604,37.76047112927,"FALSE",8
-122.418221946229,37.7481664083985,"FALSE",16
-122.414953043045,37.7765019124574,"FALSE",19
-122.503682599466,37.7427306617167,"FALSE",11
-122.43631291416,37.7657304694009,"FALSE",11
-122.411339562557,37.7812707434494,"FALSE",0
-122.450119326026,37.786836182556,"FALSE",8
-122.42577891406,37.7823192392643,"FALSE",12
-122.404614332692,37.7768451419045,"TRUE",8
-122.427715864417,37.7427747727091,"TRUE",11
-122.406520987144,37.7850629421661,"FALSE",10
-122.406977563692,37.789918101686,"FALSE",12
-122.401055856585,37.7985811020841,"TRUE",17
-122.468064944346,37.7659547090852,"TRUE",16
-122.417107986993,37.7122561827524,"FALSE",4
-122.437066645034,37.7658588164314,"FALSE",20
-122.39466366415,37.7361067444542,"TRUE",9
-122.408534526845,37.7712906694516,"FALSE",16
-122.407163046962,37.7797376338762,"FALSE",9
-122.399689412693,37.7978065238036,"TRUE",21
-122.470237740845,37.7423362252664,"FALSE",10
-122.437139464734,37.7543812924722,"TRUE",17
-122.466051881596,37.7603107892668,"TRUE",17
-122.438421181684,37.7868758979431,"FALSE",12
-122.49206801734,37.7143615498756,"FALSE",0
-122.419052694349,37.7586324051562,"FALSE",18
-122.414433155063,37.7846576329256,"TRUE",6
-122.405832474482,37.7857446545609,"TRUE",23
-122.421662616877,37.7648758178404,"FALSE",10
-122.448019046655,37.7890161240958,"FALSE",23
-122.411778295992,37.7839805592634,"FALSE",16
-122.392503809251,37.7937687651057,"FALSE",1
-122.391123330909,37.788701419785,"TRUE",11
-122.421380986073,37.7589148884581,"FALSE",19
-122.406520987144,37.7850629421661,"TRUE",13
-122.416075285051,37.7844496612791,"FALSE",10
-122.407877117352,37.7803875013555,"FALSE",1
-122.365565425353,37.8096707013239,"TRUE",16
-122.421195221815,37.7847536577561,"FALSE",8
-122.41506687647,37.7835634796332,"FALSE",14
-122.463914535976,37.7594508146982,"FALSE",10
-122.389008295709,37.7892474519723,"TRUE",16
-122.407999186749,37.7778241673064,"FALSE",17
-122.413564091744,37.779514030063,"FALSE",8
-122.406604919508,37.7571580431915,"FALSE",14
-122.392889145798,37.7935385958356,"TRUE",9
-122.413631253258,37.7848053746211,"FALSE",14
-122.416349428183,37.7825569563078,"FALSE",13
-122.393547202541,37.7184894490705,"TRUE",18
-122.505884440222,37.7753220715892,"TRUE",1
-122.415618823722,37.8072756032801,"TRUE",17
-122.475647460786,37.7285280627465,"FALSE",13
-122.414017542167,37.7112967864555,"FALSE",14
-122.431224960964,37.7763145302112,"TRUE",19
-122.500743350862,37.7400172311934,"FALSE",14
-122.424260561387,37.7664064445132,"FALSE",16
-122.408042468396,37.7520434445114,"FALSE",12
-122.44360648696,37.7743063909083,"TRUE",21
-122.423178695677,37.7903172966364,"TRUE",14
-122.419067224379,37.8073339305952,"FALSE",22
-122.416477397948,37.7867954080343,"TRUE",20
-122.409853729941,37.7833862379382,"FALSE",10
-122.417119715741,37.7523748672624,"FALSE",21
-122.394943493875,37.7918424690001,"TRUE",20
-122.407633520742,37.7841893501425,"TRUE",19
-122.414263444238,37.8031918743285,"FALSE",3
-122.413107622701,37.7654480180311,"FALSE",8
-122.437262577491,37.7808016284831,"FALSE",21
-122.478938817191,37.7150845133779,"TRUE",14
-122.382919646324,37.7364122533313,"FALSE",0
-122.402246029097,37.7810888153345,"TRUE",20
-122.420003504083,37.7561630112752,"TRUE",12
-122.411268613368,37.7822500873167,"FALSE",23
-122.401846367522,37.7790324136251,"TRUE",20
-122.417265053145,37.807073051215,"TRUE",19
-122.433784764382,37.7802873652863,"FALSE",22
-122.509197574765,37.7593246859674,"TRUE",2
-122.420556751442,37.7108945814914,"FALSE",21
-122.417389192331,37.7994126744017,"TRUE",21
-122.407545855931,37.784401179486,"TRUE",10
-122.403404791479,37.775420706711,"FALSE",18
-122.468705276635,37.78275026377,"FALSE",16
-122.403537681373,37.7640678651588,"FALSE",23
-122.423991807272,37.7776523028278,"TRUE",22
-122.482451823576,37.7792108282891,"FALSE",14
-122.42412350881,37.8033613356362,"FALSE",14
-122.422090267894,37.7808219708099,"FALSE",8
-122.42203497183,37.8059841928876,"TRUE",13
-122.456050465866,37.7131938450626,"FALSE",17
-122.43338693948,37.7297750315377,"FALSE",8
-122.458680189782,37.7481554692332,"FALSE",18
-122.458680189782,37.7481554692332,"FALSE",12
-122.390394861517,37.7313121207601,"TRUE",17
-122.406520987144,37.7850629421661,"TRUE",20
-122.430958588043,37.8000413494419,"FALSE",15
-122.420874632422,37.7914943051677,"FALSE",22
-122.407545855938,37.7844011794631,"FALSE",17
-122.436194484896,37.7227270383576,"FALSE",9
-122.426590096146,37.7651910108919,"FALSE",20
-122.411979487501,37.7809039696529,"FALSE",13
-122.438085640492,37.7278601203355,"FALSE",13
-122.472318085503,37.7487561979082,"TRUE",20
-122.390332083069,37.7299375199572,"TRUE",11
-122.410541166987,37.7709130566165,"FALSE",16
-122.391102685388,37.7228143812956,"FALSE",7
-122.415858343095,37.7830505366842,"FALSE",15
-122.405934320038,37.782295644598,"TRUE",15
-122.445652525154,37.7759612670837,"TRUE",15
-122.423605337524,37.7966908906181,"TRUE",3
-122.424924726831,37.7778281589189,"TRUE",14
-122.42309400129,37.7771077210197,"FALSE",8
-122.435492746222,37.7970869618559,"TRUE",3
-122.414845139206,37.7605000725995,"TRUE",18
-122.421569323299,37.7608815949553,"TRUE",15
-122.435243139501,37.7791426903074,"TRUE",23
-122.407702149718,37.7706967930865,"TRUE",17
-122.406520987144,37.7850629421661,"TRUE",10
-122.4135447894,37.7885973839627,"FALSE",23
-122.411279189969,37.7715785765043,"TRUE",18
-122.403404791479,37.775420706711,"FALSE",17
-122.406000218489,37.7885406192723,"TRUE",16
-122.380188620176,37.7324242714289,"FALSE",22
-122.393822011628,37.7833188490628,"TRUE",23
-122.421886357989,37.7649178909469,"TRUE",20
-122.406520987144,37.7850629421661,"TRUE",20
-122.393983685228,37.795060765295,"TRUE",13
-122.422435540294,37.7917625983936,"TRUE",13
-122.457016163474,37.7812163786666,"TRUE",18
-122.403404791479,37.775420706711,"TRUE",13
-122.404071611406,37.7772741854354,"FALSE",21
-122.466204667893,37.7725405391593,"FALSE",13
-122.416459785313,37.7860170554787,"FALSE",10
-122.430838378403,37.7948418077407,"TRUE",22
-122.41243633288,37.7768049355219,"FALSE",10
-122.430794211054,37.7515574999223,"TRUE",16
-122.419480276468,37.7842697641002,"TRUE",20
-122.400799947914,37.7799338672319,"TRUE",19
-122.443597047511,37.7826435280939,"TRUE",17
-122.406351834294,37.7860311576362,"TRUE",14
-122.425609695333,37.77319952577,"TRUE",17
-122.417368206741,37.7905094151595,"FALSE",21
-122.441593882929,37.7630134642528,"FALSE",19
-122.475535977887,37.7561526316014,"FALSE",20
-122.485878137473,37.7425470922372,"FALSE",12
-122.4168291485,37.788178697075,"FALSE",0
-122.411093822635,37.7610475742041,"TRUE",21
-122.40805253847,37.7815668300024,"FALSE",19
-122.432951589917,37.8050520228881,"TRUE",15
-122.421705189743,37.74641205432,"TRUE",0
-122.403404791479,37.775420706711,"FALSE",14
-122.403404791479,37.775420706711,"TRUE",12
-122.436480712759,37.7672748723461,"FALSE",2
-122.487395724128,37.7733418382804,"TRUE",12
-122.502873913699,37.7465091842228,"TRUE",20
-122.464301800604,37.7416249675304,"FALSE",21
-122.415508242782,37.7816542806076,"TRUE",12
-122.410774214375,37.8084350175869,"TRUE",17
-122.466980397004,37.7657991134838,"FALSE",18
-122.422814419622,37.8006669123709,"TRUE",17
-122.427991151911,37.7849531241612,"TRUE",18
-122.40435958711,37.7882726542513,"TRUE",13
-122.388888409512,37.7883279710132,"TRUE",10
-122.425842162189,37.7606220053743,"TRUE",13
-122.416293820935,37.777493677735,"TRUE",12
-122.396661415271,37.7730956120037,"TRUE",16
-122.390844720129,37.7804335421728,"TRUE",6
-122.418090766699,37.7861007451416,"TRUE",23
-122.400916029025,37.7854574902997,"TRUE",14
-122.41487855905,37.7826335031541,"FALSE",13
-122.431221797415,37.7671915511213,"FALSE",2
-122.479384039748,37.7803326972233,"TRUE",12
-122.444425276665,37.7950551605553,"FALSE",2
-122.448874417153,37.7330689180382,"FALSE",17
-122.396164058532,37.7762328753299,"FALSE",0
-122.419145738571,37.7350593262333,"FALSE",13
-122.387833652325,37.7131072321423,"TRUE",18
-122.439895933785,37.8002979847002,"FALSE",20
-122.405118197249,37.7746534767072,"FALSE",12
-122.4376473878,37.7542956666511,"TRUE",21
-122.451880232062,37.764541634292,"TRUE",17
-122.40021603879,37.7948030325182,"TRUE",9
-122.419827929961,37.7666737551835,"TRUE",9
-122.421128029505,37.7435550542265,"FALSE",17
-122.409529913278,37.7657184395282,"TRUE",11
-122.456135952303,37.7144981006436,"TRUE",18
-122.464036682659,37.7631850405353,"TRUE",16
-122.400413404342,37.7375477051225,"TRUE",19
-122.410955248906,37.7841399509594,"FALSE",16
-122.435187699322,37.7626702770923,"FALSE",23
-122.472844030435,37.7796457695967,"TRUE",22
-122.408362766341,37.7116288619898,"FALSE",1
-122.431369772433,37.7853730435472,"TRUE",14
-122.410774214375,37.8084350175869,"TRUE",16
-122.441548202604,37.7188963155169,"FALSE",3
-122.411071423064,37.7817511307229,"TRUE",4
-122.411609760643,37.7762209908405,"TRUE",22
-122.429640669207,37.7847640707198,"TRUE",10
-122.403404791479,37.775420706711,"TRUE",14
-122.399617558789,37.7807906549838,"TRUE",22
-122.413449556784,37.7573637796014,"TRUE",22
-122.410699657634,37.7869881885308,"FALSE",13
-122.442769889927,37.7127587074853,"FALSE",9
-122.393193767699,37.7376178390797,"FALSE",18
-122.45315825844,37.7194976005023,"FALSE",16
-122.409193904616,37.8004438751053,"TRUE",14
-122.466204667893,37.7725405391593,"TRUE",13
-122.407612885387,37.7884486019705,"TRUE",17
-122.419930111618,37.7868262081927,"FALSE",10
-122.409853729941,37.7833862379382,"FALSE",22
-122.441018108888,37.7164586830811,"FALSE",21
-122.407633520742,37.7841893501425,"TRUE",17
-122.403404791479,37.775420706711,"TRUE",11
-122.425564924002,37.7812701611726,"FALSE",13
-122.466204667893,37.7725405391593,"TRUE",22
-122.426312365716,37.7696033128142,"FALSE",15
-122.407633520742,37.7841893501425,"TRUE",21
-122.424322834824,37.7683035981657,"FALSE",5
-122.413684555167,37.7777984628537,"TRUE",5
-122.428348222654,37.7951053718252,"TRUE",17
-122.415605496237,37.7677177520665,"TRUE",18
-122.403404791479,37.775420706711,"TRUE",17
-122.419025267752,37.7576134671742,"FALSE",22
-122.428408868824,37.7707134027073,"TRUE",8
-122.420601598587,37.7629277789984,"FALSE",18
-122.502022932496,37.7354192139036,"TRUE",11
-122.414406294791,37.7752362231466,"FALSE",16
-122.449636031165,37.7823043073506,"FALSE",15
-122.400439442308,37.7952225729948,"TRUE",15
-122.427807851203,37.7924249809881,"TRUE",3
-122.476383904851,37.7310536423783,"FALSE",15
-122.421867587471,37.7601296510581,"TRUE",22
-122.430436523474,37.7721069661669,"FALSE",0
-122.387833652325,37.7131072321423,"TRUE",15
-122.460896260583,37.7158015157251,"FALSE",9
-122.405500663892,37.7900791337552,"FALSE",22
-122.409853729941,37.7833862379382,"FALSE",15
-122.393110640713,37.7773103219698,"FALSE",9
-122.431313529795,37.8014434111031,"TRUE",11
-122.413156703091,37.7371067513459,"TRUE",16
-122.450709919144,37.7695262270693,"FALSE",15
-122.420307355721,37.7886989511647,"FALSE",21
-122.411090752992,37.7889641756063,"FALSE",21
-122.41860030589,37.7546255872838,"FALSE",9
-122.402842748428,37.7798294192767,"TRUE",20
-122.430366765692,37.7812092746013,"TRUE",11
-122.421747650463,37.7627436601147,"FALSE",2
-122.41417943719,37.787502483207,"FALSE",6
-122.417964483768,37.7586968166534,"FALSE",14
-122.437138552293,37.7968786405873,"TRUE",18
-122.48560378101,37.7388214326705,"FALSE",17
-122.403644620439,37.7660160114103,"TRUE",9
-122.417970141125,37.802202320348,"TRUE",18
-122.40950430935,37.781526271747,"FALSE",10
-122.406520987144,37.7850629421661,"TRUE",12
-122.42786496698,37.7629847744546,"TRUE",12
-122.443971583062,37.720018536675,"TRUE",3
-122.413631253258,37.7848053746211,"FALSE",22
-122.415654629547,37.7864672409674,"TRUE",15
-122.413349164272,37.8084667368908,"FALSE",16
-122.412515341356,37.7804777480508,"FALSE",15
-122.418025338851,37.7759819721841,"TRUE",10
-122.437668629657,37.7991584401629,"FALSE",18
-122.402527594665,37.7760382838346,"FALSE",13
-122.41029351969,37.7822305870036,"FALSE",23
-122.39172714593,37.762851481453,"TRUE",2
-122.406604919508,37.7571580431915,"TRUE",0
-122.406629602508,37.7793149979773,"TRUE",20
-122.466626035692,37.7376458498245,"FALSE",17
-122.405942287669,37.7924508111721,"TRUE",16
-122.461606415879,37.7746693936245,"FALSE",18
